variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
b_raw[128],-1.05411483475,-1.05249,0.1612295482512209,0.16115862000000003,-1.3262865,-0.7847083,1.0013088009203517,2195.1037843790577,2764.4552806631878
b_raw[129],-0.004304309212225001,-0.003898435,0.11382983869407286,0.11049884516999998,-0.19265515,0.17321604999999987,1.0055696932777316,1264.9757012548696,1685.3682790988503
b_raw[130],-0.17016867499925,-0.172033,0.1306894948864658,0.1295466228,-0.38200960000000006,0.045545099999999804,1.0031041140575465,1548.816715537615,2446.5142003690808
b_raw[131],0.4066447031475,0.405721,0.13286065808829678,0.13002550259999998,0.19180345000000001,0.6289564999999999,1.0031666248667206,1708.6668068999293,2964.7030818038006
b_raw[132],0.08562320858544999,0.0864164,0.10153013095753809,0.10142303513999999,-0.08072054999999999,0.24898949999999992,1.0047510774774286,947.3792943682314,1755.9124804073742
b_raw[133],-0.79337302725,-0.791435,0.11683294310148977,0.12113731559999999,-0.9830361,-0.6046841500000001,1.002960324129271,1266.6654194184086,2072.282447865328
b_raw[134],1.1192552755,1.12019,0.13291579649983998,0.13198846500000003,0.8995741500000001,1.339116,1.0028253204860298,1191.9619629962415,2433.356586070785
b_raw[135],0.63126508575,0.628925,0.12919459696046637,0.12997509419999997,0.4208884,0.84684615,1.00273167996674,1764.1902604568254,2955.2256203950074
b_raw[136],-1.2006968155,-1.2009349999999999,0.11975793784754889,0.11923810499999994,-1.3928625,-1.0020305,1.0030582467658529,1052.8380702504294,2293.087957893363
b_raw[137],-2.87027216,-2.865705,0.15412290143330734,0.15244093199999986,-3.132259,-2.6214095,1.0045986612067865,543.3212765817134,1606.6588093526823
b_raw[138],0.41228343558,0.41247100000000003,0.1631954094891229,0.16289326199999996,0.14495395,0.6759702999999998,1.003396193783295,1534.775120459616,2548.0534038270102
b_raw[139],0.655959735325,0.6580535000000001,0.16009668872284846,0.1586737823999999,0.3896485,0.9131075,1.001347965964513,1903.922984184207,2513.141052601116
b_raw[140],-0.04897005983677501,-0.047659400000000005,0.16245818769370524,0.16485244377,-0.31830644999999996,0.2142283999999999,1.0017943517582355,1513.5331917098927,2063.713382651753
b_raw[141],-3.7885012825,-3.7866400000000002,0.16939573189775603,0.16956496200000043,-4.0682835,-3.518413,1.0030685127902867,558.1596770678449,1146.0965888316668
b_raw[142],-0.23053814085,-0.229548,0.11795391615978024,0.12038341349999998,-0.4236079,-0.03753187000000012,1.0042347939907648,1193.1371539092713,1956.169622766955
b_raw[143],1.35697150525,1.3576549999999998,0.1365130369265852,0.13593959399999975,1.1277255000000002,1.5782344999999998,1.0049205589326025,745.241739702734,1606.1248384041473
b_raw[144],-1.48386619075,-1.4834399999999999,0.13649264967736496,0.13455336300000004,-1.713023,-1.2665095000000002,1.0025790801465067,1010.9708272459142,2329.1023624273384
b_raw[145],1.8400633,1.840135,0.16627829576141417,0.166258764,1.567577,2.1160414999999997,1.0019805666671795,1295.2755806633086,2340.9200813895336
b_raw[146],0.3366147117075,0.3390285,0.11650302911246037,0.1141668717,0.1427772,0.5249205,1.0024883260790132,1433.254167269362,2229.9026677386514
b_raw[147],-0.97244841475,-0.972595,0.15879415535146513,0.16228391339999995,-1.2397265,-0.7206984500000001,1.001992132834425,1606.3170694826288,2776.7257960857087
b_raw[148],0.53283978995,0.5332405,0.13072467467036702,0.1303902222,0.31548499999999996,0.74933115,1.0046751266992073,1193.4609930673919,2628.6341313909293
b_raw[149],-1.19433082625,-1.1939449999999998,0.11478910356289591,0.11501269500000025,-1.388667,-1.0078790000000002,1.005267979511903,823.5385802220331,1744.6262954973263
b_raw[150],0.90983201775,0.9081585,0.13241742690231803,0.13041542640000006,0.6900576,1.1259455,1.0036822873592586,989.923178386876,2363.0488182138174
b_raw[151],0.3632232116789975,0.3631765,0.16147125454708156,0.16233654569999997,0.10047885,0.63136455,1.001702848100739,2957.198102891762,2747.1023451870865
b_raw[152],0.06890412090635,0.0699649,0.1311679360915356,0.13273361976,-0.1471911,0.2793563499999999,1.0041885571624414,1361.0151000702335,2155.9284314160436
b_raw[153],0.975477851,0.973943,0.1619316963680859,0.1620140802000001,0.70775575,1.2438604999999998,1.0019304640989055,1841.7147395925656,2854.338234307134
b_raw[154],1.10905719475,1.110395,0.1654923444105131,0.16284878400000005,0.8407167499999999,1.3801185,1.002909650074528,1377.1816410810495,2185.8860524331276
b_raw[155],0.6140678967425,0.6128134999999999,0.1628859305290052,0.16062340140000003,0.34313845,0.8810036,1.0015059226572927,2139.828329471839,2492.334911139658
b_raw[156],-1.90007206,-1.897395,0.14479037448184198,0.14502793200000003,-2.1408104999999997,-1.6651175,1.005389585613674,773.8513095374179,1651.9141296339903
b_raw[157],1.167347841,1.165685,0.16407139222142006,0.166303242,0.8994751500000001,1.4412335,1.0016966009986028,1444.7691728323932,2276.76364196018
b_raw[158],0.78594741175,0.78582,0.1351765169776439,0.1301782104,0.56596595,1.01345,1.004339889584416,1038.3749704091774,1908.121213586359
b_raw[159],0.375190719215,0.375222,0.15814507310082898,0.16192438290000002,0.11935230000000001,0.6414302,1.0025045467288138,1850.7560952042454,3056.341402110399
b_raw[160],-0.051494157667025,-0.05317885,0.11662533002695873,0.11218270812,-0.2427784,0.14587424999999998,1.005799635753176,1184.3355603533746,2689.1329912031283
b_raw[161],-0.68952522225,-0.6926075,0.15908267479500507,0.15948476459999994,-0.9465396,-0.42667295000000016,1.002166210377704,2219.0086035356517,2264.9536361544274
b_raw[162],-0.88895213325,-0.8878855,0.1540660389965403,0.1498730688,-1.151896,-0.63453185,1.0032330113807633,1624.7523798286163,2133.8862877781803
b_raw[163],1.12389225525,1.12625,0.13316447444267351,0.13089134100000008,0.90215265,1.3400770000000002,1.0037308338717528,1020.2134158754582,1687.0302325121297
b_raw[164],0.54325574525,0.5447150000000001,0.10780206518491128,0.10793179739999996,0.36513514999999996,0.7197663999999999,1.0055867764543027,852.2845116503345,1928.8258944374488
b_raw[165],0.75008487175,0.7469399999999999,0.1347321347637092,0.13424794740000007,0.5358662,0.97717225,1.0005173728901404,1199.6299024988027,2540.068179922542
b_raw[166],0.579785615875,0.576619,0.1350235976654077,0.13387507350000002,0.35715995,0.8032943,1.0028715206533956,1168.541646708557,1934.6727975958372
b_raw[167],-0.143960167896925,-0.14208949999999998,0.11742936600060833,0.11760072155999998,-0.3408247,0.04787994999999995,1.0046945538304082,886.3999138795567,1603.5819277859478
b_raw[168],0.79105804575,0.78928,0.09038452502246748,0.08986854029999998,0.64249325,0.9402362499999999,1.0066450838241134,443.8951780777523,1391.0787371895829
b_raw[169],-0.0160589319676,-0.013841349999999999,0.09768351527134721,0.09551546717999998,-0.17558769999999999,0.14477340000000002,1.0037489049179102,923.6807336496815,1966.9809078934663
b_raw[170],0.1117692898225,0.1114045,0.12867788491006868,0.12816521025,-0.1021683,0.32494204999999965,1.0056787515950962,1236.1009103569454,2676.6992646006156
b_raw[171],1.16207687225,1.16293,0.1691582743955156,0.17712622199999994,0.8812084000000001,1.4437739999999997,1.0030606634912442,1590.540075364312,2303.925003303308
b_raw[172],-1.9146967425,-1.913405,0.1652028177862436,0.16380506100000009,-2.1920854999999997,-1.641237,1.0034964198744873,1123.9111655297766,2084.8975958412498
b_raw[173],0.95406340375,0.9527725,0.11931651738463725,0.11723659500000008,0.76145925,1.1510289999999999,1.0045781617762017,819.8808578917265,2350.0484121799445
b_raw[174],-0.16670416315065,-0.1631775,0.1587634810419682,0.15652593978,-0.43217479999999997,0.09359475499999995,1.001355008585305,1777.1922742356137,2393.491293917991
b_raw[175],-1.0729510555,-1.073275,0.1628788045934811,0.1633639874999999,-1.342233,-0.8091620000000003,1.0006551779841253,1776.6148244758992,2811.3842266831584
b_raw[176],0.11852289558529999,0.1223285,0.1620814262550628,0.16380728489999996,-0.1538898,0.38508489999999995,1.002110332191589,1682.9474676899385,2692.765475390171
b_raw[177],0.1510533457565,0.1487155,0.15080319019640262,0.14466602933999997,-0.09130014499999999,0.4060724499999999,1.0025476485850346,1592.429350868913,2638.421008034159
b_raw[178],0.3916033979825,0.39210350000000005,0.13215165371627477,0.13045768049999992,0.1785485,0.613278,1.0045929080004539,1127.6390273536765,1980.5305266154578
b_raw[179],0.25615493190099997,0.25439900000000004,0.15456523991311719,0.1534654086,0.0016908946500000166,0.5137297999999999,1.0021505709603968,1875.151937574489,2812.612760212892
b_raw[180],-0.736439093,-0.735537,0.15658563572578663,0.15667375499999994,-0.9902728,-0.4795795500000005,1.0016273625458865,2205.227959376772,2594.939793086967
b_raw[181],-0.68624332775,-0.6858655,0.15952721955025784,0.16061228190000001,-0.9569367000000001,-0.42297405000000016,1.0033905806425352,1900.924836120148,2676.9396658178275
b_raw[182],0.640241494,0.6395225,0.11879834138869375,0.11995642469999994,0.44612435,0.83714075,1.0039587904010858,858.0371103957655,2619.82930813672
b_raw[183],0.3615120756245,0.362746,0.1588325701542706,0.16255078139999998,0.10398115,0.6172181000000001,1.00165772226862,2128.942986520455,3102.5642107008657
b_raw[184],0.0020201780276675033,0.001176785,0.13314466001983594,0.130945181619,-0.2173952,0.22349824999999993,1.0013609270112986,1747.364030875067,2672.3040337988823
b_raw[185],1.0892068315,1.086165,0.11848826785615531,0.11751087599999999,0.89759445,1.285202,1.0052010510120275,700.9281730913599,1603.5499744803444
b_raw[186],0.11872362071744999,0.11867,0.16008199891433875,0.16042480712999999,-0.1396705,0.38162335,1.001993148629147,1980.5208152567889,2629.6299368138807
b_raw[187],0.30299254774,0.301365,0.09266554786032902,0.09030738989999998,0.15345604999999998,0.4586589,1.0064529850517017,717.9224467509025,2177.668448494568
b_raw[188],0.5692044792500001,0.568782,0.13300899822485052,0.1338461628,0.35067985,0.7872448999999999,1.002888397355357,1358.5291883741659,2808.5514927220675
b_raw[189],-0.96516147375,-0.9648435,0.09651021847156215,0.0932206989,-1.128045,-0.8066330500000001,1.0035555225786776,661.4253145955173,1290.5900038714194
b_raw[190],-0.004280497342000001,-0.001798825,0.13034139485286228,0.13240274050499998,-0.2155995,0.20875489999999994,1.0033525276069242,1654.3677591112921,2658.4668496775525
b_raw[191],-0.394097005272,-0.39289050000000003,0.16233857155075737,0.1656256938,-0.6615344999999999,-0.12754580000000004,1.0011777936789463,2845.2311266091997,2324.332097991489
b_raw[192],-3.87432623,-3.877835,0.18695167882247213,0.187185663,-4.178203,-3.556899,1.004444479708158,618.9067692305805,1466.8202853706648
b_raw[193],0.153586251569575,0.154555,0.15818810334124242,0.1632691011,-0.10362824999999999,0.41345039999999994,1.0006973956257392,2234.9123518111505,2751.1607028942885
b_raw[194],-0.1876764550447725,-0.18894,0.16321667886663466,0.16180933313999998,-0.45118405,0.08790226999999998,1.0018861697418133,1654.8989182511123,2809.9196072006007
b_raw[195],-0.508232015835,-0.506887,0.15542484667015155,0.15287310989999994,-0.7644658000000001,-0.25138005,1.003507262435772,1896.409598028237,2453.36983968554
b_raw[196],0.36926274753275,0.36943899999999996,0.13577171082089545,0.14022356670000005,0.15637295000000004,0.5964509999999998,1.0019064627331558,1754.4115373138548,2069.4036439867346
b_raw[197],-0.10678550798549999,-0.1099,0.1598651205690282,0.1582542066,-0.3663825,0.16150279999999975,1.0014542148598216,2149.666849941699,2661.0742065436334
b_raw[198],1.3337162835,1.334395,0.13947067169895322,0.14252975099999995,1.1080355,1.5597415,1.0036078841600613,972.9278254258384,1952.5792284489467
b_raw[199],1.4993584855,1.499485,0.12869380311276532,0.12789648900000006,1.2878365,1.7103154999999999,1.0032063339357977,649.6484915257165,1925.7163075648818
b_raw[200],-0.12858836012417502,-0.127358,0.15910920522652136,0.15852833934,-0.38557235,0.12732214999999988,1.0017632960249274,2198.18622907002,2914.6160733532192
b_raw[201],-1.524598925,-1.52413,0.13844055983181394,0.13728876,-1.7554675,-1.293485,1.0027449148062486,1056.255454381727,1958.1915959005971
b_raw[202],-0.4117080644025,-0.408879,0.16163327746725542,0.16399631639999998,-0.68354735,-0.14970580000000006,1.0017994832644772,2149.634516858347,2368.0288248265983
b_raw[203],-1.077959451,-1.0795599999999999,0.11978945759583925,0.12016991910000008,-1.272899,-0.87932835,1.0027647113195817,910.5758370032787,2356.8529953084376
b_raw[204],-0.197924167386,-0.19589099999999998,0.1162370088312493,0.11428992749999996,-0.39567969999999997,-0.016206610000000163,1.0037052462739504,1394.3676758425402,1580.9344555249154
b_raw[205],0.8987475135,0.896584,0.13847272360497578,0.13593366359999998,0.67534935,1.125348,1.00308070433234,890.6624735892534,2132.0429757556817
b_raw[206],-1.1877457075,-1.18997,0.10330289013528611,0.10702889399999996,-1.357841,-1.0177265,1.008007719464955,614.6244377201002,1840.0922821862432
b_raw[207],0.0732428521465,0.0728931,0.16600014349589734,0.16810059798,-0.1961154,0.3515795999999999,1.0028528088900217,1964.537154036945,2702.238995029118
b_raw[208],-0.59326004225,-0.5918285000000001,0.11737726853014117,0.11896827180000018,-0.78767745,-0.40359035000000004,1.0035599432322713,1026.5127722032096,1930.3085665807528
b_raw[209],0.4102351589775,0.40953,0.1633182896686458,0.16357822319999996,0.14352014999999999,0.6800438999999999,0.9998798015634164,1541.7245492492827,2537.673931097892
b_raw[210],-1.17871043625,-1.17956,0.13525136535617546,0.132714939,-1.399494,-0.9587559000000001,1.0032283442403733,1337.2560778333627,2467.8344532725323
b_raw[211],0.17303337048975,0.1745255,0.12033755804598967,0.11962395164999999,-0.025434775,0.3706638999999998,1.0049529465083247,1317.4186034708353,2394.7504065996777
b_raw[212],0.91220521575,0.9113685,0.16637383809985934,0.16761015390000003,0.6397882500000001,1.1862305,1.002507467500309,1536.9873362998944,2385.876512446646
b_raw[213],-0.280044878243,-0.28015100000000004,0.16403124063985758,0.16694669039999996,-0.5496327999999999,-0.01039600000000003,1.0006268122663857,2021.4808964287447,2497.1837108299273
b_raw[214],-0.75633982925,-0.7550565,0.13762770545676462,0.13451259150000003,-0.9844383500000001,-0.531968,1.0041643894911336,1200.8350283427735,1564.9037249345674
b_raw[215],-0.97038242,-0.9692075,0.15842694708438393,0.15721861049999988,-1.2321639999999998,-0.7102563000000001,1.00288242167537,1898.9572133454612,2329.920918203838
b_raw[216],0.2978291747527,0.2941495,0.1654661127860068,0.17029291859999998,0.030555215,0.5609859999999999,1.0011353223110793,2021.7594294830863,2143.1955921455274
b_raw[217],1.2781248355,1.276195,0.12338807806062876,0.12522039600000012,1.0774864999999998,1.48415,1.0046269048740508,733.6039709060693,1732.6822416296693
b_raw[218],-0.937637249,-0.9379744999999999,0.1592020971958297,0.1565336493000001,-1.2061275,-0.6814035,1.0023189174028697,2344.6965181370056,2089.232633277952
b_raw[219],-0.99576169725,-0.994532,0.16161447766501413,0.16149220500000006,-1.258224,-0.7256862500000002,1.0029183962023285,1980.595058183124,2621.646534630618
b_raw[220],-0.44596804323975003,-0.443906,0.15729355374122655,0.1569539664,-0.70449095,-0.19067285000000006,1.0029459273996202,1651.3645505544412,2641.550344548012
b_raw[221],0.07486920731842502,0.07489235,0.11699268758713753,0.11610411099000001,-0.11433839999999999,0.26917169999999946,1.008910513581765,1092.031771736879,2395.1597652637347
b_raw[222],0.80969432475,0.8086975000000001,0.10245763284531499,0.10102362270000011,0.6401802,0.97993955,1.0048797025265308,715.4767121878548,1744.767497638861
b_raw[223],-0.011213997524849988,-0.0125609,0.11580150110037143,0.11535836318999998,-0.20281575,0.17781465,1.0047310747354385,1025.938782606412,1819.2449490724591
b_raw[224],-1.29936266475,-1.30078,0.11715491901083791,0.11837078400000002,-1.4968024999999998,-1.1078965000000003,1.0058062392851748,757.249412562999,2395.7598710450793
b_raw[225],0.021934080994012502,0.02120135,0.1172963307760819,0.11629640420999998,-0.1698082,0.2187860999999996,1.0050801289965412,1085.051959568862,2326.1869276837056
b_raw[226],0.380533080825,0.38118399999999997,0.09807673370256806,0.10150176119999998,0.21768885000000002,0.541392,1.0064543610761452,802.6601123089873,1851.4952935145209
b_raw[227],-0.69538126725,-0.6944545,0.15869678071383025,0.16017046710000007,-0.95390495,-0.4350609000000001,1.000654326250857,2340.4533872460624,2352.9653273091335
b_raw[228],-0.598566642275,-0.5998155000000001,0.1572499435472595,0.15676196969999992,-0.85050405,-0.34099635,1.0013151516648222,1584.0886860787166,2740.2722068997414
b_raw[229],-1.98297406,-1.980685,0.1411867294075705,0.1429448790000002,-2.214044,-1.749566,1.0047415404434545,835.9587882249881,2269.4486872640246
b_raw[230],-0.957278514,-0.9546725,0.16002211100568559,0.15942694319999992,-1.2260375000000001,-0.6986801500000002,1.0035253142919665,1969.6347997879727,2500.00840209967
b_raw[231],1.13417343375,1.134185,0.13267685314522557,0.13112855699999998,0.9158307,1.3543264999999998,1.0065163275900935,993.9117672232635,1853.5336529608703
b_raw[232],-1.08251724125,-1.08044,0.15810501575206143,0.15792655200000008,-1.3450545,-0.82038485,1.0015955378995567,1617.938839701762,2744.6729215605988
b_raw[233],0.3368770961525,0.337514,0.1298700513997189,0.128845353,0.12212219999999999,0.5536804499999998,1.0045799061526217,1146.4347866430587,2325.106002802211
